523	107
524	103
525	107
526	107
527	106
528	107
529	103
530	104
531	106
532	106
533	108
534	108
535	109
536	104
537	106
538	104
539	104
540	104
541	107
542	109
543	109
544	108
545	109
546	106
547	107
548	109
549	106
550	104
551	104
552	104
553	103
554	109
555	108
556	109
557	109
558	107
559	108
560	109
561	108
562	107
563	107
564	107
565	109
566	109
567	107
568	107
569	106
570	107
571	109
572	107
573	109
574	109
575	109
576	108
577	104
578	107
579	108
580	108
581	109
582	106
583	109
584	107
585	108
586	108
587	108
588	107
589	107
590	109
591	109
592	109
593	108
594	109
595	109
596	108
597	106
598	109
599	106
600	102
601	108
602	105
603	106
604	106
605	105
606	105
607	106
608	104
609	104
610	104
611	109
612	107
613	109
614	103
615	104
616	104
617	104
618	109
619	108
620	107
621	107
622	107
623	103
624	108
625	109
626	109
627	101
628	107
629	107
630	109
631	107
632	108
633	108
634	109
635	106
636	109
637	108
638	107
639	109
640	107
641	104
642	104
643	104
644	109
645	109
646	109
647	109
648	109
649	107
650	107
651	107
652	107
653	107
654	107
655	103
656	109
657	103
658	105
659	106
660	109
661	103
662	107
663	103
664	107
665	104
666	104
667	101
668	104
669	104
670	106
671	104
672	107
673	109
674	107
675	105
676	107
677	107
678	108
679	108
680	107
681	106
682	109
683	109
684	107
685	109
686	104
687	103
688	104
689	106
690	103
691	105
692	103
693	104
694	104
695	101
696	108
697	106
698	107
699	107
700	107
701	107
702	107
703	107
704	107
705	109
706	109
707	108
708	108
709	106
710	106
711	109
712	109
713	106
714	106
715	109
716	109
717	106
718	107
719	107
720	108
721	108
722	106
723	107
724	108
725	104
726	105
727	107
728	109
729	104
730	107
731	109
732	104
733	109
734	107
735	109
736	106
737	107
738	107
739	108
740	104
741	109
742	106
743	107
744	109
745	109
746	106
747	109
748	106
749	108
750	109
751	103
752	105
753	108
754	108
755	106
756	103
757	104
758	104
759	104
760	106
761	107
762	103
763	106
764	104
765	104
766	103
767	109
768	103
769	108
770	103
771	107
772	106
773	107
774	107
775	107
776	107
777	107
778	107
779	108
780	106
781	107
782	103
783	103
784	106
785	106
786	106
787	104
788	104
789	104
790	106
791	103
792	107
793	103
794	107
795	103
796	103
797	103
798	109
799	108
800	107
801	107
802	107
803	107
804	105
805	107
806	108
807	104
808	109
809	107
810	108
811	107
812	108
813	109
814	107
815	107
816	109
817	109
818	109
819	108
820	109
821	107
822	109
823	109
824	109
825	109
826	107
827	103
828	103
829	107
830	106
831	109
832	109
833	109
834	106
835	108
836	109
837	107
838	107
839	107
840	109
841	106
842	107
843	101
844	104
845	104
846	109
847	109
848	108
849	108
850	107
851	108
852	107
853	103
854	106
855	108
856	109
857	106
858	104
859	103
860	106
861	104
862	104
863	107
864	103
865	107
866	108
867	103
868	107
869	109
870	107
871	109
872	109
873	105
874	107
875	107
876	109
877	107
878	109
879	109
880	109
881	107
882	107
883	107
884	109
885	108
886	106
887	108
888	106
889	107
890	108
891	103
892	107
893	104
894	109
895	103
896	104
897	109
898	109
899	109
900	109
901	109
902	109
903	107
904	107
905	108
906	106
907	107
908	108
909	107
910	108
911	109
912	108
913	106
914	103
915	108
916	106
917	106
918	108
919	106
920	109
921	109
922	106
923	103
924	106
925	105
926	103
927	104
928	107
929	106
930	104
931	109
932	109
933	109
934	108
935	107
936	101
937	108
938	103
939	103
940	107
941	103
942	106
943	109
944	109
945	109
946	107
947	103
948	109
949	107
950	109
951	109
952	109
953	103
954	107
955	107
956	109
957	107
958	107
959	106
960	106
961	107
962	104
963	104
964	104
965	109
966	103
967	106
968	107
969	107
970	109
971	109
972	107
973	107
974	109
975	105
976	107
977	103
978	109
979	109
980	109
981	109
982	109
983	109
984	108
985	109
986	109
987	109
988	109
989	109
990	109
991	109
992	109
993	109
994	109
995	109
996	109
997	106
998	104
999	109
1000	104
1001	109
1002	107
1003	109
1004	109
1005	109
1006	109
1007	104
1008	104
1009	109
1010	109
1011	107
1012	109
1013	107
1014	107
1015	107
1016	109
1017	105
1018	103
1019	103
1020	107
1021	107
1022	106
1023	107
1024	105
1025	109
1026	106
1027	106
1028	106
1029	106
1030	106
1031	106
1032	106
1033	103
1034	107
1035	107
1036	107
1037	101
1038	107
1039	107
1040	109
1041	109
1042	107
1043	109
1044	109
1045	109
1046	106
1047	107
1048	107
1049	109
1050	107
1051	103
1052	103
1053	103
1054	103
1055	103
1056	106
1057	103
1058	109
1059	109
1060	106
1061	109
1062	109
1063	107
1064	107
1065	107
1066	107
1067	109
1068	109
1069	109
1070	109
1071	103
1072	103
1073	106
1074	107
1075	104
1076	108
1077	108
1078	109
1079	104
1080	104
1081	109
1082	109
1083	103
1084	109
1085	106
1086	106
1087	106
1088	107
1089	108
1090	104
1091	104
1092	109
1093	105
1094	109
1095	107
1096	104
1097	107
1098	105
1099	109
1100	109
1101	107
1102	109
1103	109
1104	103
1105	107
1106	109
1107	109
1108	109
1109	109
1110	107
1111	109
1112	109
1113	109
1114	106
1115	104
1116	109
1117	107
1118	107
1119	109
1120	109
1121	109
1122	109
1123	109
1124	109
1125	109
1126	109
1127	109
1128	109
1129	109
1130	109
1131	109
1132	109
1133	109
1134	109
1135	109
1136	109
1137	109
1138	107
1139	109
1140	109
1141	109
1142	109
1143	109
1144	109
1145	109
1146	109
1147	109
1148	109
1149	109
1150	109
1151	109
1152	109
1153	109
1154	109
1155	109
1156	109
1157	109
1158	109
1159	109
1160	109
1161	107
1162	109
1163	109
1164	109
1165	105
1166	109
1167	109
1168	106
1169	108
1170	109
1171	109
1172	107
1173	106
1174	107
1175	107
1176	107
1177	109
1178	104
1179	109
1180	105
1181	108
1182	104
1183	109
1184	104
1185	109
1186	104
1187	104
1188	109
1189	106
1190	106
1191	106
1192	107
1193	103
1194	107
1195	109
1196	104
1197	104
1198	104
1199	104
1200	105
1201	107
1202	105
1203	105
1204	107
1205	108
1206	106
1207	106
1208	106
1209	108
1210	109
1211	108
1212	103
1213	106
1214	106
1215	107
1216	107
1217	109
1218	106
1219	106
1220	106
1221	106
1222	109
1223	108
1224	105
1225	103
1226	103
1227	106
1228	108
1229	109
1230	109
1231	109
1232	109
1233	109
1234	109
1235	109
1236	109
1237	106
1238	106
1239	104
1240	103
1241	106
1242	108
1243	107
1244	105
1245	107
1246	107
1247	109
1248	107
1249	106
1250	109
1251	109
1252	107
1253	109
1254	107
1255	107
1256	109
1257	109
1258	109
1259	109
1260	107
1261	107
1262	109
1263	109
1264	103
1265	103
1266	107
1267	109
1268	108
1269	108
1270	109
1271	109
1272	109
1273	107
1274	109
1275	109
1276	109
1277	106
1278	107
1279	109
1280	109
1281	109
1282	107
1283	106
1284	107
1285	108
1286	104
1287	104
1288	109
1289	108
1290	109
1291	107
1292	103
1293	109
1294	107
1295	107
1296	106
1297	106
1298	106
1299	109
1300	107
1301	109
1302	107
1303	109
1304	107
1305	109
1306	107
1307	109
1308	109
1309	109
1310	106
1311	109
1312	106
1313	109
1314	106
1315	106
1316	103
1317	109
1318	104
1319	104
1320	107
1321	109
1322	107
1323	109
1324	106
1325	108
1326	107
1327	107
1328	108
1329	106
1330	108
1331	109
1332	109
1333	107
1334	109
1335	109
1336	109
1337	108
1338	109
1339	103
1340	109
1341	109
1342	103
1343	106
1344	107
1345	107
1346	109
1347	106
1348	109
1349	106
1350	106
1351	109
1352	104
1353	106
1354	106
1355	106
1356	109
1357	109
1358	108
1359	109
1360	109
1361	106
1362	107
1363	109
1364	106
1365	106
1366	106
1367	109
1368	109
1369	104
1370	105
1371	109
1372	109
1373	109
1374	109
1375	109
1376	109
1377	109
1378	109
1379	109
1380	109
1381	109
1382	109
1383	109
1384	109
1385	109
1386	109
1387	109
1388	109
1389	109
1390	108
1391	107
1392	109
1393	109
1394	109
1395	109
1396	109
1397	109
1398	107
1399	108
1400	106
1401	109
1402	109
1403	109
1404	109
1405	107
1406	106
1407	109
1408	109
1409	105
1410	106
1411	104
1412	107
1413	109
1414	104
1415	104
1416	109
1417	104
1418	109
1419	106
1420	106
1421	109
1422	109
1423	105
1424	109
1425	109
1426	108
1427	109
1428	109
1429	109
1430	109
1431	107
1432	109
1433	109
1434	109
1435	109
1436	109
1437	109
1438	107
1439	106
1440	109
1441	109
1442	109
1443	109
1444	109
1445	109
1446	109
1447	109
1448	109
1449	104
1450	106
1451	104
1452	107
1453	109
1454	109
1455	108
1456	108
1457	107
1458	109
1459	107
1460	109
1461	109
1462	107
1463	108
1464	106
1465	104
1466	106
1467	104
1468	104
1469	106
1470	106
1471	105
1472	109
1473	109
1474	107
1475	107
1476	107
1477	108
1478	105
1479	107
1480	109
1481	107
1482	107
1483	109
1484	109
1485	109
1486	109
1487	109
1488	106
1489	109
1490	108
1491	105
1492	109
1493	103
1494	106
1495	109
1496	106
1497	108
1498	109
1499	109
1500	109
1501	109
1502	109
1503	104
1504	104
1505	106
1506	104
1507	107
1508	107
1509	103
1510	109
1511	109
1512	104
1513	109
1514	109
1515	109
1516	103
1517	107
1518	107
1519	107
1520	107
1521	109
1522	109
1523	107
1524	109
1525	108
1526	109
1527	104
1528	109
1529	109
1530	109
1531	107
1532	109
1533	107
1534	107
1535	109
1536	105
1537	109
1538	109
1539	109
1540	109
1541	109
1542	109
1543	109
1544	108
1545	109
1546	109
1547	109
1548	109
1549	109
1550	109
1551	109
1552	109
1553	109
1554	109
1555	109
1556	109
1557	106
1558	109
1559	105
1560	109
1561	109
1562	109
1563	109
1564	109
1565	107
1566	107
1567	109
1568	109
1569	108
1570	109
1571	105
1572	105
1573	109
1574	108
1575	105
1576	106
1577	104
1578	106
1579	104
1580	107
1581	107
1582	109
1583	109
1584	103
1585	109
1586	106
1587	109
1588	107
1589	107
1590	106
1591	109
1592	107
1593	106
1594	109
1595	109
1596	107
1597	107
1598	105
1599	106
1600	106
1601	109
1602	109
1603	106
1604	109
1605	106
1606	109
1607	106
1608	107
1609	109
1610	106
1611	109
1612	105
1613	105
1614	109
1615	103
1616	107
1617	109
1618	109
1619	106
1620	109
1621	109
1622	109
1623	109
1624	107
1625	106
1626	107
1627	107
1628	104
1629	106
1630	106
1631	106
1632	106
1633	104
1634	106
1635	106
1636	106
1637	106
1638	109
1639	107
1640	106
1641	109
1642	106
1643	109
1644	103
1645	106
1646	105
1647	107
1648	107
1649	109
1650	107
1651	109
1652	103
1653	103
1654	103
1655	107
1656	103
1657	109
1658	101
1659	106
1660	103
1661	103
1662	103
1663	108
1664	109
1665	109
1666	107
1667	107
1668	109
1669	109
1670	109
1671	107
1672	104
1673	107
1674	105
1675	109
1676	109
1677	107
1678	107
1679	106
1680	105
1681	107
1682	108
1683	109
1684	107
1685	107
1686	109
1687	108
1688	109
1689	105
1690	106
1691	109
1692	107
1693	104
1694	109
1695	105
1696	109
1697	109
1698	107
1699	109
1700	109
1701	107
1702	108
1703	106
1704	107
1705	107
1706	106
1707	106
1708	106
1709	109
1710	107
1711	109
1712	106
1713	106
1714	107
1715	109
1716	109
1717	107
1718	105
1719	109
1720	107
1721	109
1722	107
1723	109
1724	109
1725	107
1726	107
1727	107
1728	106
1729	106
1730	106
1731	104
1732	106
1733	107
1734	104
1735	106
1736	108
1737	107
1738	106
1739	103
1740	106
1741	107
1742	109
1743	108
1744	106
1745	109
1746	107
1747	109
1748	106
1749	106
1750	103
1751	107
1752	106
1753	107
1754	104
1755	107
1756	109
1757	104
1758	109
1759	103
1760	109
1761	109
1762	106
1763	106
1764	109
1765	104
1766	104
1767	104
1768	109
1769	109
1770	106
1771	109
1772	109
1773	106
1774	109
1775	103
1776	104
1777	106
1778	104
1779	107
1780	109
1781	104
1782	104
1783	104
1784	109
1785	109
1786	109
1787	109
1788	109
1789	108
1790	109
1791	104
1792	109
1793	109
1794	106
1795	109
1796	109
1797	107
1798	109
1799	109
1800	104
1801	109
1802	107
1803	106
1804	107
1805	106
1806	103
1807	103
1808	107
1809	108
1810	103
1811	103
1812	103
1813	103
1814	107
1815	107
1816	106
1817	109
1818	107
1819	109
1820	107
1821	103
1822	103
1823	109
1824	106
1825	109
1826	109
1827	109
1828	109
1829	109
1830	109
1831	106
1832	108
1833	107
1834	105
1835	107
1836	107
1837	108
1838	109
1839	104
1840	107
1841	108
1842	108
1843	109
1844	109
1845	105
1846	109
1847	109
1848	107
1849	107
1850	107
1851	109
1852	103
1853	106
1854	109
1855	109
1856	106
1857	104
1858	107
1859	107
1860	106
1861	109
1862	106
1863	106
1864	109
1865	109
1866	109
1867	107
1868	104
1869	109
1870	107
1871	109
1872	109
1873	109
1874	108
1875	106
1876	108
1877	109
1878	109
1879	107
1880	103
1881	108
1882	106
1883	109
1884	104
1885	109
1886	107
1887	105
1888	104
1889	108
1890	107
1891	109
1892	109
1893	106
1894	109
1895	104
1896	104
1897	104
1898	106
1899	107
1900	107
1901	109
1902	109
1903	109
1904	103
1905	109
1906	103
1907	109
1908	105
1909	105
1910	109
1911	104
1912	109
1913	109
1914	104
1915	107
1916	106
1917	109
1918	107
1919	106
1920	107
1921	106
1922	103
1923	109
1924	108
1925	107
1926	104
1927	107
1928	107
1929	109
1930	106
1931	103
1932	103
1933	109
1934	106
1935	105
1936	109
1937	106
1938	104
1939	103
1940	104
1941	107
1942	108
1943	108
1944	109
1945	107
1946	106
1947	103
1948	104
1949	104
1950	104
1951	103
1952	106
1953	103
1954	106
1955	109
1956	106
1957	103
1958	103
1959	103
1960	107
1961	107
1962	106
1963	107
1964	109
1965	109
1966	104
1967	109
1968	108
1969	109
1970	106
1971	103
1972	109
1973	107
1974	107
1975	109
1976	109
1977	103
1978	107
1979	109
1980	106
1981	107
1982	109
1983	109
1984	109
1985	109
1986	109
1987	109
1988	106
1989	109
1990	109
1991	104
1992	103
1993	104
1994	106
1995	104
1996	104
1997	104
1998	104
1999	109
2000	109
2001	109
2002	106
2003	107
2004	107
2005	109
2006	109
2007	109
2008	109
2009	107
2010	107
2011	104
2012	109
2013	107
2014	107
2015	107
2016	107
2017	103
2018	104
2019	106
2020	104
2021	107
2022	106
2023	109
2024	106
2025	107
2026	103
2027	103
2028	106
2029	106
2030	108
2031	109
2032	107
2033	109
2034	109
2035	107
2036	106
2037	106
2038	106
2039	106
2040	108
2041	107
2042	105
2043	107
2044	109
2045	107
2046	107
2047	109
2048	107
2049	107
2050	109
2051	109
2052	109
2053	107
2054	106
2055	103
2056	104
2057	104
2058	109
2059	104
2060	109
2061	109
2062	109
2063	109
2064	109
2065	109
2066	106
2067	107
2068	107
2069	109
2070	106
2071	109
2072	107
2073	106
2074	109
2075	109
2076	107
2077	107
2078	109
2079	107
2080	107
2081	103
2082	103
2083	106
2084	109
2085	107
2086	107
2087	107
2088	108
2089	108
2090	108
2091	107
2092	109
2093	107
2094	109
2095	108
2096	108
2097	107
2098	107
2099	107
2100	109
2101	107
2102	106
2103	107
2104	108
2105	109
2106	109
2107	103
2108	104
2109	104
2110	109
2111	109
2112	107
2113	109
2114	104
2115	109
2116	104
2117	104
2118	109
2119	109
2120	109
2121	109
2122	109
2123	109
2124	109
2125	109
2126	109
2127	109
2128	109
2129	109
2130	104
2131	109
2132	109
2133	109
2134	109
2135	109
2136	109
2137	109
2138	106
2139	103
2140	109
2141	109
2142	109
2143	106
2144	109
2145	106
2146	107
2147	106
2148	107
2149	109
2150	106
2151	107
2152	109
2153	109
2154	109
2155	106
2156	103
2157	106
2158	109
2159	106
2160	109
2161	109
2162	108
2163	109
2164	104
2165	104
2166	108
2167	103
2168	107
2169	109
2170	109
2171	102
2172	106
2173	103
2174	106
2175	107
2176	103
2177	103
2178	103
2179	103
2180	109
2181	104
2182	104
2183	104
2184	104
2185	104
2186	109
2187	109
2188	107
2189	109
2190	108
2191	109
2192	109
2193	106
2194	103
2195	103
2196	107
2197	106
2198	107
2199	106
2200	105
2201	108
2202	106
2203	109
2204	106
2205	109
2206	107
2207	108
2208	107
2209	106
2210	106
2211	108
2212	103
2213	103
2214	106
2215	106
2216	107
2217	104
2218	104
2219	107
2220	104
2221	106
2222	104
2223	106
2224	107
2225	107
2226	107
2227	104
2228	109
2229	104
2230	108
2231	108
2232	108
2233	106
2234	108
2235	109
2236	104
2237	108
2238	107
2239	106
2240	108
2241	109
2242	108
2243	109
2244	104
2245	106
2246	107
2247	109
2248	105
2249	107
2250	107
2251	109
2252	104
2253	107
2254	103
2255	103
2256	107
2257	107
2258	109
2259	104
2260	106
2261	108
2262	109
2263	106
2264	109
2265	107
2266	104
2267	106
2268	104
2269	103
2270	107
2271	105
2272	104
2273	107
2274	109
2275	105
2276	109
2277	109
2278	109
2279	106
2280	107
2281	107
2282	103
2283	107
2284	107
2285	109
2286	106
2287	109
2288	103
2289	109
2290	108
2291	107
2292	106
2293	109
2294	106
2295	104
2296	109
2297	109
2298	109
2299	109
2300	109
2301	109
2302	104
2303	104
2304	109
2305	103
2306	103
2307	109
2308	109
2309	107
2310	103
2311	104
2312	109
2313	107
2314	106
2315	107
2316	107
2317	107
2318	104
2319	105
2320	107
2321	105
2322	106
2323	106
2324	106
2325	104
2326	104
2327	104
2328	104
2329	107
2330	107
2331	104
2332	107
2333	106
2334	107
2335	107
2336	107
2337	109
2338	109
2339	104
2340	107
2341	109
2342	109
2343	107
2344	104
2345	104
2346	104
2347	104
2348	104
2349	104
2350	104
2351	104
2352	104
2353	104
2354	104
2355	104
2356	106
2357	109
2358	104
2359	104
2360	104
2361	104
2362	104
2363	104
2364	107
2365	104
2366	104
2367	104
2368	104
2369	104
2370	109
2371	104
2372	104
2373	104
2374	104
2375	104
2376	107
2377	104
2378	104
2379	104
2380	107
2381	104
2382	104
2383	104
2384	104
2385	104
2386	104
2387	104
2388	104
2389	104
2390	104
2391	104
2392	104
2393	104
2394	104
2395	104
2396	104
2397	104
2398	104
2399	104
2400	104
2401	104
2402	104
2403	104
2404	104
2405	104
2406	104
2407	104
2408	104
2409	104
2410	104
2411	104
2412	104
2413	104
2414	104
2415	107
2416	107
2417	106
2418	106
2419	109
2420	107
2421	104
2422	104
2423	106
2424	109
2425	109
2426	108
2427	109
2428	109
2429	109
2430	109
2431	104
2432	109
2433	109
2434	109
2435	108
2436	108
2437	109
2438	109
2439	108
2440	107
2441	109
2442	108
2443	108
2444	109
2445	109
2446	109
2447	109
2448	106
2449	109
2450	104
2451	109
2452	109
2453	106
2454	107
2455	106
2456	104
2457	108
2458	108
2459	109
2460	109
2461	106
2462	101
2463	109
2464	107
2465	107
2466	109
2467	104
2468	109
2469	103
2470	103
2471	103
2472	103
2473	107
2474	107
2475	107
2476	104
2477	107
2478	104
2479	104
2480	104
2481	103
2482	104
2483	104
2484	104
2485	103
2486	103
2487	109
2488	108
2489	106
2490	107
2491	103
2492	106
2493	104
2494	104
2495	109
2496	103
2497	107
2498	108
2499	103
2500	107
2501	107
2502	107
2503	104
2504	104
2505	104
2506	104
2507	104
2508	104
2509	104
2510	104
2511	104
2512	104
2513	104
2514	104
2515	104
2516	109
2517	104
2518	109
2519	106
2520	106
2521	107
2522	107
2523	107
2524	107
2525	107
2526	107
2527	107
2528	106
2529	104
2530	104
2531	107
2532	107
2533	104
2534	107
2535	106
2536	106
2537	105
2538	105
2539	109
2540	107
2541	106
2542	106
2543	107
2544	107
2545	107
2546	103
2547	109
2548	106
2549	109
2550	106
2551	106
2552	103
2553	109
2554	106
2555	109
2556	109
2557	106
2558	107
2559	109
2560	109
2561	107
2562	109
2563	109
2564	108
2565	106
2566	109
2567	107
2568	109
2569	104
2570	104
2571	104
2572	104
2573	109
2574	104
2575	109
2576	107
2577	106
2578	106
2579	106
2580	103
2581	109
2582	108
2583	106
2584	109
2585	106
2586	109
2587	109
2588	104
2589	107
2590	108
2591	104
2592	107
2593	106
2594	103
2595	109
2596	107
2597	109
2598	104
2599	107
2600	109
2601	107
2602	109
2603	109
2604	107
2605	106
2606	109
2607	109
2608	109
2609	109
2610	109
2611	109
2612	104
2613	107
2614	107
2615	103
2616	107
2617	107
2618	107
2619	107
2620	106
2621	103
2622	106
2623	109
2624	109
2625	103
2626	107
2627	109
2628	109
2629	103
2630	109
2631	106
2632	105
2633	109
2634	104
2635	104
2636	104
2637	104
2638	104
2639	104
2640	104
2641	109
2642	104
2643	104
2644	104
2645	104
2646	104
2647	104
2648	104
2649	104
2650	104
2651	104
2652	104
2653	104
2654	109
2655	104
2656	109
2657	106
2658	107
2659	109
2660	106
2661	103
2662	109
2663	109
2664	107
2665	109
2666	109
2667	109
2668	108
2669	109
2670	109
2671	109
2672	104
2673	109
2674	109
2675	109
2676	107
2677	103
2678	109
2679	107
2680	107
2681	105
2682	104
2683	109
2684	109
2685	109
2686	109
2687	109
2688	109
2689	107
2690	109
2691	109
2692	109
2693	109
2694	109
2695	109
2696	109
2697	108
2698	109
2699	107
2700	108
2701	109
2702	108
2703	106
2704	109
2705	109
2706	109
2707	109
2708	109
2709	106
2710	104
2711	104
2712	108
2713	109
2714	106
2715	109
2716	109
2717	108
2718	109
2719	108
2720	104
2721	103
2722	104
2723	108
2724	107
2725	107
2726	103
2727	107
2728	107
2729	103
2730	109
2731	109
2732	103
2733	103
2734	103
2735	105
2736	107
2737	107
2738	109
2739	104
2740	103
2741	104
2742	106
2743	107
2744	107
2745	109
2746	104
2747	106
2748	103
2749	109
2750	107
2751	109
2752	107
2753	103
2754	109
2755	109
2756	105
2757	106
2758	106
2759	109
2760	103
2761	105
2762	106
2763	106
2764	106
2765	106
2766	106
2767	106
2768	107
2769	107
2770	107
2771	109
2772	109
2773	107
2774	106
2775	109
2776	109
2777	104
2778	107
2779	103
2780	103
2781	104
2782	103
2783	109
2784	109
2785	109
2786	106
2787	109
2788	109
2789	106
2790	107
2791	109
2792	108
2793	106
2794	106
2795	103
2796	103
2797	103
2798	103
2799	109
2800	108
2801	109
2802	104
2803	107
2804	109
2805	104
2806	104
2807	106
2808	109
2809	109
2810	106
2811	109
2812	104
2813	107
2814	109
2815	107
2816	108
2817	107
2818	106
2819	105
2820	109
2821	109
2822	103
2823	101
2824	109
2825	104
2826	109
2827	108
2828	105
2829	109
2830	107
2831	109
2832	103
2833	109
2834	109
2835	103
2836	103
2837	103
2838	103
2839	103
2840	103
2841	103
2842	103
2843	103
2844	103
2845	103
2846	103
2847	103
2848	103
2849	103
2850	103
2851	103
2852	103
2853	103
2854	103
2855	103
2856	104
2857	109
2858	109
2859	109
2860	109
2861	109
2862	106
2863	107
2864	104
2865	103
2866	109
2867	109
2868	104
2869	109
2870	109
2871	109
2872	109
2873	109
2874	109
2875	108
2876	107
2877	109
2878	107
2879	109
2880	107
2881	107
2882	107
2883	106
2884	107
2885	107
2886	109
2887	109
2888	104
2889	104
2890	106
2891	107
2892	107
2893	107
2894	107
2895	104
2896	108
2897	106
2898	109
2899	107
2900	108
2901	103
2902	104
2903	107
2904	107
2905	107
2906	109
2907	109
2908	109
2909	107
2910	106
2911	107
2912	103
2913	103
2914	103
2915	103
2916	103
2917	107
2918	103
2919	103
2920	109
2921	109
2922	106
2923	109
2924	103
2925	106
2926	103
2927	109
2928	109
2929	104
2930	103
2931	106
2932	104
2933	107
2934	106
2935	103
2936	103
2937	106
2938	107
2939	109
2940	107
2941	103
2942	103
2943	103
2944	107
2945	106
2946	103
2947	103
2948	104
2949	109
2950	109
2951	107
2952	103
2953	108
2954	104
2955	106
2956	107
2957	109
2958	107
2959	103
2960	109
2961	109
2962	109
2963	109
2964	109
2965	107
2966	109
2967	106
2968	109
2969	105
2970	109
2971	103
2972	105
2973	104
2974	103
2975	109
2976	103
2977	107
2978	103
2979	105
2980	109
2981	109
2982	108
2983	109
2984	109
2985	109
2986	109
2987	109
2988	107
2989	109
2990	108
2991	109
2992	106
2993	109
2994	103
2995	104
2996	107
2997	106
2998	107
2999	109
